channel_id,channel_name,cluster_prefix,episode_no,video_id,title,duration_seconds,published_at,actor_run_id,source_url,distinct_episode_count,episode_continuity,median_duration_seconds,cluster_accepted
UClOMHp76zB3wHcKGYxTRWFA,Bee Comm Network,magdv,2,Jub1VU98C1Q,"MAGĐV | Tập 2:Võ Hoàng Yến,Hải Nam KHÓC NẤC trước cảnh mất cha lẫn mẹ,anh trai bươn chải nuôi cả nhà",4973,2022-10-12T14:00:09.000Z,sDohYjzPWy7mI5wyY,https://www.youtube.com/watch?v=Jub1VU98C1Q&list=PLDNVHSVr-vVkKKgcJr--k4Dtplx8TwHmW&index=194,7,0.1892,3968,False
UClOMHp76zB3wHcKGYxTRWFA,Bee Comm Network,magdv,37,XKTQwzb9jj4,"MAGDV |Tập 37: VĐV Muay Thai Nguyễn Trần Duy Nhất văn võ song toàn, Mai Thanh Hà đau lòng bật khóc",4126,2023-06-16T13:45:08.000Z,sDohYjzPWy7mI5wyY,https://www.youtube.com/watch?v=XKTQwzb9jj4&list=PLDNVHSVr-vVkKKgcJr--k4Dtplx8TwHmW&index=159,7,0.1892,3968,False
UClOMHp76zB3wHcKGYxTRWFA,Bee Comm Network,magdv,31,r6DWdXpC5P4,"MAGDV Tập 31: Tú Vi đồng cảm với cô bé không biết mặt cha, Văn Anh bình tĩnh chinh phục thử thách",2876,2023-05-05T13:45:10.000Z,sDohYjzPWy7mI5wyY,https://www.youtube.com/watch?v=r6DWdXpC5P4&list=PLDNVHSVr-vVkKKgcJr--k4Dtplx8TwHmW&index=165,7,0.1892,3968,False
UClOMHp76zB3wHcKGYxTRWFA,Bee Comm Network,magdv,33,OqAe-TYiNAM,"MAGDV Tập 33 : Thảo Trang hứng trọn ""cơn mưa bột"", Don Nguyễn đau xót cảnh anh trai bỏ học nuôi em",3895,2023-05-20T05:06:20.000Z,sDohYjzPWy7mI5wyY,https://www.youtube.com/watch?v=OqAe-TYiNAM&list=PLDNVHSVr-vVkKKgcJr--k4Dtplx8TwHmW&index=163,7,0.1892,3968,False
UClOMHp76zB3wHcKGYxTRWFA,Bee Comm Network,magdv,36,AGixMS3FM_Q,"MAGDV|Tập 36:Ưng Hoàng Phúc bật khóc,Thùy Trang đau xót cảnh mẹ bệnh nặng, con gái nghỉ học mưu sinh",3907,2023-06-09T13:45:07.000Z,sDohYjzPWy7mI5wyY,https://www.youtube.com/watch?v=AGixMS3FM_Q&list=PLDNVHSVr-vVkKKgcJr--k4Dtplx8TwHmW&index=160,7,0.1892,3968,False
UClOMHp76zB3wHcKGYxTRWFA,Bee Comm Network,mai am gia dinh vi t,183,nx7_UYVzRGo,"Mái Ấm Gia Đình Vi��t | Tập 183: VĐV Trương Đình Hoàng ""yếu lòng"" trước 3 chị em ghi hình một mình",5555,2026-04-24T13:30:07.000Z,sDohYjzPWy7mI5wyY,https://www.youtube.com/watch?v=nx7_UYVzRGo&list=PLDNVHSVr-vVkKKgcJr--k4Dtplx8TwHmW&index=16,1,1.0,5555,False
UCzZ94GZFgqqx6Pzbnj3UMjA,Sao nhập ngũ - Viettel Media,ban linh cua phao thu,3,H6bG6MdRwKU,Bản lĩnh của Pháo thủ - TẬP 3 | Sao nhập ngũ (SS5) : Không Gục Ngã,1755,2018-06-02T13:00:03.000Z,ghsYKcYOGoFFvhmmg,https://www.youtube.com/watch?v=H6bG6MdRwKU&list=PLC_d5n_vB0CoGXjo5DpopjFxHny_Ep9hH&index=5,1,1.0,1755,False
UCzZ94GZFgqqx6Pzbnj3UMjA,Sao nhập ngũ - Viettel Media,dai nhan bat khoc juun dang dung ngat tren thao truong,4,IBGnrO4nf40,"Đại Nhân bật khóc, Juun Đăng Dũng ngất trên thao trường | Tập 4 - Bước chuyển",1759,2018-08-04T08:00:00.000Z,mdhkYFZw37CBLWLMe,https://www.youtube.com/watch?v=IBGnrO4nf40&list=PLC_d5n_vB0CphKjGtYpd6u7LJvJ9l3WCd&index=6,1,1.0,1759,False
UCzZ94GZFgqqx6Pzbnj3UMjA,Sao nhập ngũ - Viettel Media,dai nhan xuan nghi juun dang dung vat va vuot qua thu thach,2,auHnlXFV3Pk,"Đại Nhân, Xuân Nghị, Juun Đăng Dũng vật vã vượt qua thử thách| Tập 2 - Bí mật sau chiếc mặt nạ",1824,2018-07-21T08:09:59.000Z,mdhkYFZw37CBLWLMe,https://www.youtube.com/watch?v=auHnlXFV3Pk&list=PLC_d5n_vB0CphKjGtYpd6u7LJvJ9l3WCd&index=3,1,1.0,1824,False
UCzZ94GZFgqqx6Pzbnj3UMjA,Sao nhập ngũ - Viettel Media,khong the dua voi lua,5,AmK2G5NkOhg,Không thể đùa với lửa | Tập 5 [Sao nhập ngũ-SS6] - Trong khói lửa,1832,2018-08-11T11:30:01.000Z,mdhkYFZw37CBLWLMe,https://www.youtube.com/watch?v=AmK2G5NkOhg&list=PLC_d5n_vB0CphKjGtYpd6u7LJvJ9l3WCd&index=5,1,1.0,1832,False
UCzZ94GZFgqqx6Pzbnj3UMjA,Sao nhập ngũ - Viettel Media,nguoi duoc chon,2,lk3yxseFqVI,Người được chọn - TẬP 2 | Sao nhập ngũ (SS5) : Không Gục Ngã,1792,2018-05-26T13:00:08.000Z,ghsYKcYOGoFFvhmmg,https://www.youtube.com/watch?v=lk3yxseFqVI&list=PLC_d5n_vB0CoGXjo5DpopjFxHny_Ep9hH&index=4,1,1.0,1792,False
UCzZ94GZFgqqx6Pzbnj3UMjA,Sao nhập ngũ - Viettel Media,noi so cua hoang ton,6,ntPRle4WH3E,Nỗi sợ của Hoàng Tôn - TẬP 6 | Sao nhập ngũ (SS5) : Không Gục Ngã,1820,2018-06-23T13:00:04.000Z,ghsYKcYOGoFFvhmmg,https://www.youtube.com/watch?v=ntPRle4WH3E&list=PLC_d5n_vB0CoGXjo5DpopjFxHny_Ep9hH&index=8,1,1.0,1820,False
UCzZ94GZFgqqx6Pzbnj3UMjA,Sao nhập ngũ - Viettel Media,snn,7,3yI7rLOJQ3o,"SNN 2022 TẬP 7 l Hòa Minzy, Độ Mixi nghẹn ngào nhớ con, S.T bị thương, Puka, Minh Tú trổ tài ca hát",3975,2022-04-16T13:30:15.000Z,oBkPT0VHlEv86hlCC,https://www.youtube.com/watch?v=3yI7rLOJQ3o&list=PLC_d5n_vB0CqKPJB_nKNGC5usu-epusl-&index=11,1,1.0,3975.0,False
UCzZ94GZFgqqx6Pzbnj3UMjA,Sao nhập ngũ - Viettel Media,snn,7,3yI7rLOJQ3o,"SNN 2022 TẬP 7 l Hòa Minzy, Độ Mixi nghẹn ngào nhớ con, S.T bị thương, Puka, Minh Tú trổ tài ca hát",3975,2022-04-16T13:30:15.000Z,Cd14E9d9m0g4Lw1JU,https://www.youtube.com/watch?v=3yI7rLOJQ3o,1,1.0,3975.0,False
UCzZ94GZFgqqx6Pzbnj3UMjA,Sao nhập ngũ - Viettel Media,soc voi ban linh cua dai nhan xuan nghi va juun,3,9EwdT_JGCBk,"Sốc với bản lĩnh của Đại Nhân, Xuân Nghị và Juun | Tập 3 - Không khoan nhượng",1730,2018-07-28T08:00:00.000Z,mdhkYFZw37CBLWLMe,https://www.youtube.com/watch?v=9EwdT_JGCBk&list=PLC_d5n_vB0CphKjGtYpd6u7LJvJ9l3WCd&index=4,1,1.0,1730,False
UCzZ94GZFgqqx6Pzbnj3UMjA,Sao nhập ngũ - Viettel Media,thay tro duong tang vuot 8km duong rung chat vat,6,28sPWDuiFfo,Thầy trò Đường Tăng vượt 8km đường rừng chật vật | Tập 6 - 8km đường rừng,1818,2018-08-18T08:00:01.000Z,mdhkYFZw37CBLWLMe,https://www.youtube.com/watch?v=28sPWDuiFfo&list=PLC_d5n_vB0CphKjGtYpd6u7LJvJ9l3WCd&index=7,1,1.0,1818,False
UCzZ94GZFgqqx6Pzbnj3UMjA,Sao nhập ngũ - Viettel Media,thu thach dau tien,1,JZM_FC5vnoI,Thử thách đầu tiên - TẬP 1 | Sao nhập ngũ (SS5) : Không Gục Ngã,1831,2018-05-19T13:00:06.000Z,ghsYKcYOGoFFvhmmg,https://www.youtube.com/watch?v=JZM_FC5vnoI&list=PLC_d5n_vB0CoGXjo5DpopjFxHny_Ep9hH&index=1,1,1.0,1831,False
UCzZ94GZFgqqx6Pzbnj3UMjA,Sao nhập ngũ - Viettel Media,tot cung gioi han,4,mUwsf3m-75U,Tột cùng giới hạn - TẬP 4 | Sao nhập ngũ (SS5) : Không Gục Ngã,1853,2018-06-10T00:53:42.000Z,ghsYKcYOGoFFvhmmg,https://www.youtube.com/watch?v=mUwsf3m-75U&list=PLC_d5n_vB0CoGXjo5DpopjFxHny_Ep9hH&index=6,1,1.0,1853,False
UCzZ94GZFgqqx6Pzbnj3UMjA,Sao nhập ngũ - Viettel Media,trong than phao,7,KwWG6N2GChw,Trong thân pháo - TẬP 7 | Sao nhập ngũ (SS5) : Không Gục Ngã,1744,2018-06-30T13:00:01.000Z,ghsYKcYOGoFFvhmmg,https://www.youtube.com/watch?v=KwWG6N2GChw&list=PLC_d5n_vB0CoGXjo5DpopjFxHny_Ep9hH&index=9,1,1.0,1744,False
UCzZ94GZFgqqx6Pzbnj3UMjA,Sao nhập ngũ - Viettel Media,vuot nguong,5,ecy0B8KMWlE,Vượt ngưỡng - TẬP 5 | Sao nhập ngũ (SS5) : Không Gục Ngã,1736,2018-06-16T13:00:10.000Z,ghsYKcYOGoFFvhmmg,https://www.youtube.com/watch?v=ecy0B8KMWlE&list=PLC_d5n_vB0CoGXjo5DpopjFxHny_Ep9hH&index=7,1,1.0,1736,False
