show_id,show_name,content_role,query,max_results,include_shorts,include_livestreams,run_status
NHVDDP,Nữ Hoàng Vũ Đạo Đường Phố,PRODUCTION_ACCESS,"""Nữ Hoàng Vũ Đạo Đường Phố"" (""hau truong"" OR ""behind the scenes"" OR backstage OR ""making of"" OR rehearsal OR ""nhat ky"")",30,True,True,NOT_RUN
NHVDDP,Nữ Hoàng Vũ Đạo Đường Phố,INTERVIEW_PRESS,"""Nữ Hoàng Vũ Đạo Đường Phố"" (interview OR ""phong van"" OR ""hop bao"" OR ""le ra mat"")",30,True,True,NOT_RUN
NHVDDP,Nữ Hoàng Vũ Đạo Đường Phố,MUSIC_PERFORMANCE,"""Nữ Hoàng Vũ Đạo Đường Phố"" (""official mv"" OR ""music video"" OR ""lyric video"" OR ost OR performance OR ""live stage"" OR ""dance practice"")",30,True,True,NOT_RUN
NHVDDP,Nữ Hoàng Vũ Đạo Đường Phố,EXTENDED_DELETED,"""Nữ Hoàng Vũ Đạo Đường Phố"" (uncut OR extended OR ""khong len song"" OR ""deleted scene"")",30,True,True,NOT_RUN
NHVDDP,Nữ Hoàng Vũ Đạo Đường Phố,CAST_CHALLENGE,"""Nữ Hoàng Vũ Đạo Đường Phố"" (cast OR ""thu thach"" OR challenge OR game OR vlog)",30,True,True,NOT_RUN
NHVDDP,Nữ Hoàng Vũ Đạo Đường Phố,SHORT_FORM,"""Nữ Hoàng Vũ Đạo Đường Phố"" (shorts OR reel OR ""short video"")",30,True,True,NOT_RUN
NHVDDP,Nữ Hoàng Vũ Đạo Đường Phố,LIVESTREAM,"""Nữ Hoàng Vũ Đạo Đường Phố"" (livestream OR ""live stream"" OR ""live full"")",30,True,True,NOT_RUN
NHVDDP,Nữ Hoàng Vũ Đạo Đường Phố,COMPILATION,"""Nữ Hoàng Vũ Đạo Đường Phố"" (compilation OR ""tong hop"" OR ""tuyen tap"" OR ""top khoanh khac"")",30,True,True,NOT_RUN
NHVDDP,Nữ Hoàng Vũ Đạo Đường Phố,COMMUNITY_TRANSFORMATIVE,"""Nữ Hoàng Vũ Đạo Đường Phố"" (remix OR duet OR stitch OR meme OR ""fan edit"" OR fancam OR parody OR cover)",30,True,True,NOT_RUN
2N1D,2 Ngày 1 Đêm,CLIP,"""2 Ngày 1 Đêm"" (clip OR ""trich doan"" OR ""phan thi"" OR ""man trinh dien"")",30,True,True,NOT_RUN
2N1D,2 Ngày 1 Đêm,HIGHLIGHT,"""2 Ngày 1 Đêm"" (highlight OR ""khoanh khac"" OR ""best moment"")",30,True,True,NOT_RUN
2N1D,2 Ngày 1 Đêm,TEASER_PREVIEW,"""2 Ngày 1 Đêm"" (teaser OR trailer OR preview OR ""xem truoc"" OR ""hong tap"" OR ""don xem"")",30,True,True,NOT_RUN
2N1D,2 Ngày 1 Đêm,RECAP_COMMENTARY,"""2 Ngày 1 Đêm"" (recap OR ""nhin lai"" OR reaction OR ""binh luan"" OR ""phan tich"")",30,True,True,NOT_RUN
2N1D,2 Ngày 1 Đêm,PRODUCTION_ACCESS,"""2 Ngày 1 Đêm"" (""hau truong"" OR ""behind the scenes"" OR backstage OR ""making of"" OR rehearsal OR ""nhat ky"")",30,True,True,NOT_RUN
2N1D,2 Ngày 1 Đêm,INTERVIEW_PRESS,"""2 Ngày 1 Đêm"" (interview OR ""phong van"" OR ""hop bao"" OR ""le ra mat"")",30,True,True,NOT_RUN
2N1D,2 Ngày 1 Đêm,MUSIC_PERFORMANCE,"""2 Ngày 1 Đêm"" (""official mv"" OR ""music video"" OR ""lyric video"" OR ost OR performance OR ""live stage"" OR ""dance practice"")",30,True,True,NOT_RUN
2N1D,2 Ngày 1 Đêm,EXTENDED_DELETED,"""2 Ngày 1 Đêm"" (uncut OR extended OR ""khong len song"" OR ""deleted scene"")",30,True,True,NOT_RUN
2N1D,2 Ngày 1 Đêm,CAST_CHALLENGE,"""2 Ngày 1 Đêm"" (cast OR ""thu thach"" OR challenge OR game OR vlog)",30,True,True,NOT_RUN
2N1D,2 Ngày 1 Đêm,SHORT_FORM,"""2 Ngày 1 Đêm"" (shorts OR reel OR ""short video"")",30,True,True,NOT_RUN
2N1D,2 Ngày 1 Đêm,LIVESTREAM,"""2 Ngày 1 Đêm"" (livestream OR ""live stream"" OR ""live full"")",30,True,True,NOT_RUN
2N1D,2 Ngày 1 Đêm,COMPILATION,"""2 Ngày 1 Đêm"" (compilation OR ""tong hop"" OR ""tuyen tap"" OR ""top khoanh khac"")",30,True,True,NOT_RUN
2N1D,2 Ngày 1 Đêm,COMMUNITY_TRANSFORMATIVE,"""2 Ngày 1 Đêm"" (remix OR duet OR stitch OR meme OR ""fan edit"" OR fancam OR parody OR cover)",30,True,True,NOT_RUN
RMVN,Running Man Vietnam,CLIP,"""Running Man Vietnam"" (clip OR ""trich doan"" OR ""phan thi"" OR ""man trinh dien"")",30,True,True,NOT_RUN
RMVN,Running Man Vietnam,HIGHLIGHT,"""Running Man Vietnam"" (highlight OR ""khoanh khac"" OR ""best moment"")",30,True,True,NOT_RUN
RMVN,Running Man Vietnam,TEASER_PREVIEW,"""Running Man Vietnam"" (teaser OR trailer OR preview OR ""xem truoc"" OR ""hong tap"" OR ""don xem"")",30,True,True,NOT_RUN
RMVN,Running Man Vietnam,RECAP_COMMENTARY,"""Running Man Vietnam"" (recap OR ""nhin lai"" OR reaction OR ""binh luan"" OR ""phan tich"")",30,True,True,NOT_RUN
RMVN,Running Man Vietnam,PRODUCTION_ACCESS,"""Running Man Vietnam"" (""hau truong"" OR ""behind the scenes"" OR backstage OR ""making of"" OR rehearsal OR ""nhat ky"")",30,True,True,NOT_RUN
RMVN,Running Man Vietnam,INTERVIEW_PRESS,"""Running Man Vietnam"" (interview OR ""phong van"" OR ""hop bao"" OR ""le ra mat"")",30,True,True,NOT_RUN
RMVN,Running Man Vietnam,MUSIC_PERFORMANCE,"""Running Man Vietnam"" (""official mv"" OR ""music video"" OR ""lyric video"" OR ost OR performance OR ""live stage"" OR ""dance practice"")",30,True,True,NOT_RUN
RMVN,Running Man Vietnam,EXTENDED_DELETED,"""Running Man Vietnam"" (uncut OR extended OR ""khong len song"" OR ""deleted scene"")",30,True,True,NOT_RUN
RMVN,Running Man Vietnam,CAST_CHALLENGE,"""Running Man Vietnam"" (cast OR ""thu thach"" OR challenge OR game OR vlog)",30,True,True,NOT_RUN
RMVN,Running Man Vietnam,SHORT_FORM,"""Running Man Vietnam"" (shorts OR reel OR ""short video"")",30,True,True,NOT_RUN
RMVN,Running Man Vietnam,LIVESTREAM,"""Running Man Vietnam"" (livestream OR ""live stream"" OR ""live full"")",30,True,True,NOT_RUN
RMVN,Running Man Vietnam,COMPILATION,"""Running Man Vietnam"" (compilation OR ""tong hop"" OR ""tuyen tap"" OR ""top khoanh khac"")",30,True,True,NOT_RUN
RMVN,Running Man Vietnam,COMMUNITY_TRANSFORMATIVE,"""Running Man Vietnam"" (remix OR duet OR stitch OR meme OR ""fan edit"" OR fancam OR parody OR cover)",30,True,True,NOT_RUN
GDHAHA,Gia Đình Haha,CLIP,"""Gia Đình Haha"" (clip OR ""trich doan"" OR ""phan thi"" OR ""man trinh dien"")",30,True,True,NOT_RUN
GDHAHA,Gia Đình Haha,HIGHLIGHT,"""Gia Đình Haha"" (highlight OR ""khoanh khac"" OR ""best moment"")",30,True,True,NOT_RUN
GDHAHA,Gia Đình Haha,TEASER_PREVIEW,"""Gia Đình Haha"" (teaser OR trailer OR preview OR ""xem truoc"" OR ""hong tap"" OR ""don xem"")",30,True,True,NOT_RUN
GDHAHA,Gia Đình Haha,RECAP_COMMENTARY,"""Gia Đình Haha"" (recap OR ""nhin lai"" OR reaction OR ""binh luan"" OR ""phan tich"")",30,True,True,NOT_RUN
GDHAHA,Gia Đình Haha,PRODUCTION_ACCESS,"""Gia Đình Haha"" (""hau truong"" OR ""behind the scenes"" OR backstage OR ""making of"" OR rehearsal OR ""nhat ky"")",30,True,True,NOT_RUN
GDHAHA,Gia Đình Haha,INTERVIEW_PRESS,"""Gia Đình Haha"" (interview OR ""phong van"" OR ""hop bao"" OR ""le ra mat"")",30,True,True,NOT_RUN
GDHAHA,Gia Đình Haha,MUSIC_PERFORMANCE,"""Gia Đình Haha"" (""official mv"" OR ""music video"" OR ""lyric video"" OR ost OR performance OR ""live stage"" OR ""dance practice"")",30,True,True,NOT_RUN
GDHAHA,Gia Đình Haha,EXTENDED_DELETED,"""Gia Đình Haha"" (uncut OR extended OR ""khong len song"" OR ""deleted scene"")",30,True,True,NOT_RUN
GDHAHA,Gia Đình Haha,CAST_CHALLENGE,"""Gia Đình Haha"" (cast OR ""thu thach"" OR challenge OR game OR vlog)",30,True,True,NOT_RUN
GDHAHA,Gia Đình Haha,SHORT_FORM,"""Gia Đình Haha"" (shorts OR reel OR ""short video"")",30,True,True,NOT_RUN
GDHAHA,Gia Đình Haha,LIVESTREAM,"""Gia Đình Haha"" (livestream OR ""live stream"" OR ""live full"")",30,True,True,NOT_RUN
GDHAHA,Gia Đình Haha,COMPILATION,"""Gia Đình Haha"" (compilation OR ""tong hop"" OR ""tuyen tap"" OR ""top khoanh khac"")",30,True,True,NOT_RUN
GDHAHA,Gia Đình Haha,COMMUNITY_TRANSFORMATIVE,"""Gia Đình Haha"" (remix OR duet OR stitch OR meme OR ""fan edit"" OR fancam OR parody OR cover)",30,True,True,NOT_RUN
SNN,Sao Nhập Ngũ,CLIP,"""Sao Nhập Ngũ"" (clip OR ""trich doan"" OR ""phan thi"" OR ""man trinh dien"")",30,True,True,NOT_RUN
SNN,Sao Nhập Ngũ,HIGHLIGHT,"""Sao Nhập Ngũ"" (highlight OR ""khoanh khac"" OR ""best moment"")",30,True,True,NOT_RUN
SNN,Sao Nhập Ngũ,TEASER_PREVIEW,"""Sao Nhập Ngũ"" (teaser OR trailer OR preview OR ""xem truoc"" OR ""hong tap"" OR ""don xem"")",30,True,True,NOT_RUN
SNN,Sao Nhập Ngũ,RECAP_COMMENTARY,"""Sao Nhập Ngũ"" (recap OR ""nhin lai"" OR reaction OR ""binh luan"" OR ""phan tich"")",30,True,True,NOT_RUN
SNN,Sao Nhập Ngũ,PRODUCTION_ACCESS,"""Sao Nhập Ngũ"" (""hau truong"" OR ""behind the scenes"" OR backstage OR ""making of"" OR rehearsal OR ""nhat ky"")",30,True,True,NOT_RUN
SNN,Sao Nhập Ngũ,INTERVIEW_PRESS,"""Sao Nhập Ngũ"" (interview OR ""phong van"" OR ""hop bao"" OR ""le ra mat"")",30,True,True,NOT_RUN
SNN,Sao Nhập Ngũ,MUSIC_PERFORMANCE,"""Sao Nhập Ngũ"" (""official mv"" OR ""music video"" OR ""lyric video"" OR ost OR performance OR ""live stage"" OR ""dance practice"")",30,True,True,NOT_RUN
SNN,Sao Nhập Ngũ,EXTENDED_DELETED,"""Sao Nhập Ngũ"" (uncut OR extended OR ""khong len song"" OR ""deleted scene"")",30,True,True,NOT_RUN
SNN,Sao Nhập Ngũ,CAST_CHALLENGE,"""Sao Nhập Ngũ"" (cast OR ""thu thach"" OR challenge OR game OR vlog)",30,True,True,NOT_RUN
SNN,Sao Nhập Ngũ,SHORT_FORM,"""Sao Nhập Ngũ"" (shorts OR reel OR ""short video"")",30,True,True,NOT_RUN
SNN,Sao Nhập Ngũ,LIVESTREAM,"""Sao Nhập Ngũ"" (livestream OR ""live stream"" OR ""live full"")",30,True,True,NOT_RUN
SNN,Sao Nhập Ngũ,COMPILATION,"""Sao Nhập Ngũ"" (compilation OR ""tong hop"" OR ""tuyen tap"" OR ""top khoanh khac"")",30,True,True,NOT_RUN
SNN,Sao Nhập Ngũ,COMMUNITY_TRANSFORMATIVE,"""Sao Nhập Ngũ"" (remix OR duet OR stitch OR meme OR ""fan edit"" OR fancam OR parody OR cover)",30,True,True,NOT_RUN
CSQC,Chiến Sĩ Quả Cảm,CLIP,"""Chiến Sĩ Quả Cảm"" (clip OR ""trich doan"" OR ""phan thi"" OR ""man trinh dien"")",30,True,True,NOT_RUN
CSQC,Chiến Sĩ Quả Cảm,HIGHLIGHT,"""Chiến Sĩ Quả Cảm"" (highlight OR ""khoanh khac"" OR ""best moment"")",30,True,True,NOT_RUN
CSQC,Chiến Sĩ Quả Cảm,TEASER_PREVIEW,"""Chiến Sĩ Quả Cảm"" (teaser OR trailer OR preview OR ""xem truoc"" OR ""hong tap"" OR ""don xem"")",30,True,True,NOT_RUN
CSQC,Chiến Sĩ Quả Cảm,RECAP_COMMENTARY,"""Chiến Sĩ Quả Cảm"" (recap OR ""nhin lai"" OR reaction OR ""binh luan"" OR ""phan tich"")",30,True,True,NOT_RUN
CSQC,Chiến Sĩ Quả Cảm,PRODUCTION_ACCESS,"""Chiến Sĩ Quả Cảm"" (""hau truong"" OR ""behind the scenes"" OR backstage OR ""making of"" OR rehearsal OR ""nhat ky"")",30,True,True,NOT_RUN
CSQC,Chiến Sĩ Quả Cảm,INTERVIEW_PRESS,"""Chiến Sĩ Quả Cảm"" (interview OR ""phong van"" OR ""hop bao"" OR ""le ra mat"")",30,True,True,NOT_RUN
CSQC,Chiến Sĩ Quả Cảm,MUSIC_PERFORMANCE,"""Chiến Sĩ Quả Cảm"" (""official mv"" OR ""music video"" OR ""lyric video"" OR ost OR performance OR ""live stage"" OR ""dance practice"")",30,True,True,NOT_RUN
CSQC,Chiến Sĩ Quả Cảm,EXTENDED_DELETED,"""Chiến Sĩ Quả Cảm"" (uncut OR extended OR ""khong len song"" OR ""deleted scene"")",30,True,True,NOT_RUN
CSQC,Chiến Sĩ Quả Cảm,CAST_CHALLENGE,"""Chiến Sĩ Quả Cảm"" (cast OR ""thu thach"" OR challenge OR game OR vlog)",30,True,True,NOT_RUN
CSQC,Chiến Sĩ Quả Cảm,SHORT_FORM,"""Chiến Sĩ Quả Cảm"" (shorts OR reel OR ""short video"")",30,True,True,NOT_RUN
CSQC,Chiến Sĩ Quả Cảm,LIVESTREAM,"""Chiến Sĩ Quả Cảm"" (livestream OR ""live stream"" OR ""live full"")",30,True,True,NOT_RUN
CSQC,Chiến Sĩ Quả Cảm,COMPILATION,"""Chiến Sĩ Quả Cảm"" (compilation OR ""tong hop"" OR ""tuyen tap"" OR ""top khoanh khac"")",30,True,True,NOT_RUN
CSQC,Chiến Sĩ Quả Cảm,COMMUNITY_TRANSFORMATIVE,"""Chiến Sĩ Quả Cảm"" (remix OR duet OR stitch OR meme OR ""fan edit"" OR fancam OR parody OR cover)",30,True,True,NOT_RUN
DTGT,Đấu Trường Gia Tốc,CLIP,"""Đấu Trường Gia Tốc"" (clip OR ""trich doan"" OR ""phan thi"" OR ""man trinh dien"")",30,True,True,NOT_RUN
DTGT,Đấu Trường Gia Tốc,HIGHLIGHT,"""Đấu Trường Gia Tốc"" (highlight OR ""khoanh khac"" OR ""best moment"")",30,True,True,NOT_RUN
DTGT,Đấu Trường Gia Tốc,TEASER_PREVIEW,"""Đấu Trường Gia Tốc"" (teaser OR trailer OR preview OR ""xem truoc"" OR ""hong tap"" OR ""don xem"")",30,True,True,NOT_RUN
DTGT,Đấu Trường Gia Tốc,RECAP_COMMENTARY,"""Đấu Trường Gia Tốc"" (recap OR ""nhin lai"" OR reaction OR ""binh luan"" OR ""phan tich"")",30,True,True,NOT_RUN
DTGT,Đấu Trường Gia Tốc,PRODUCTION_ACCESS,"""Đấu Trường Gia Tốc"" (""hau truong"" OR ""behind the scenes"" OR backstage OR ""making of"" OR rehearsal OR ""nhat ky"")",30,True,True,NOT_RUN
DTGT,Đấu Trường Gia Tốc,INTERVIEW_PRESS,"""Đấu Trường Gia Tốc"" (interview OR ""phong van"" OR ""hop bao"" OR ""le ra mat"")",30,True,True,NOT_RUN
DTGT,Đấu Trường Gia Tốc,MUSIC_PERFORMANCE,"""Đấu Trường Gia Tốc"" (""official mv"" OR ""music video"" OR ""lyric video"" OR ost OR performance OR ""live stage"" OR ""dance practice"")",30,True,True,NOT_RUN
DTGT,Đấu Trường Gia Tốc,EXTENDED_DELETED,"""Đấu Trường Gia Tốc"" (uncut OR extended OR ""khong len song"" OR ""deleted scene"")",30,True,True,NOT_RUN
DTGT,Đấu Trường Gia Tốc,CAST_CHALLENGE,"""Đấu Trường Gia Tốc"" (cast OR ""thu thach"" OR challenge OR game OR vlog)",30,True,True,NOT_RUN
DTGT,Đấu Trường Gia Tốc,SHORT_FORM,"""Đấu Trường Gia Tốc"" (shorts OR reel OR ""short video"")",30,True,True,NOT_RUN
DTGT,Đấu Trường Gia Tốc,LIVESTREAM,"""Đấu Trường Gia Tốc"" (livestream OR ""live stream"" OR ""live full"")",30,True,True,NOT_RUN
DTGT,Đấu Trường Gia Tốc,COMPILATION,"""Đấu Trường Gia Tốc"" (compilation OR ""tong hop"" OR ""tuyen tap"" OR ""top khoanh khac"")",30,True,True,NOT_RUN
DTGT,Đấu Trường Gia Tốc,COMMUNITY_TRANSFORMATIVE,"""Đấu Trường Gia Tốc"" (remix OR duet OR stitch OR meme OR ""fan edit"" OR fancam OR parody OR cover)",30,True,True,NOT_RUN
TD1K2,Tổ Đội 1 Không 2,CLIP,"""Tổ Đội 1 Không 2"" (clip OR ""trich doan"" OR ""phan thi"" OR ""man trinh dien"")",30,True,True,NOT_RUN
TD1K2,Tổ Đội 1 Không 2,HIGHLIGHT,"""Tổ Đội 1 Không 2"" (highlight OR ""khoanh khac"" OR ""best moment"")",30,True,True,NOT_RUN
TD1K2,Tổ Đội 1 Không 2,TEASER_PREVIEW,"""Tổ Đội 1 Không 2"" (teaser OR trailer OR preview OR ""xem truoc"" OR ""hong tap"" OR ""don xem"")",30,True,True,NOT_RUN
TD1K2,Tổ Đội 1 Không 2,RECAP_COMMENTARY,"""Tổ Đội 1 Không 2"" (recap OR ""nhin lai"" OR reaction OR ""binh luan"" OR ""phan tich"")",30,True,True,NOT_RUN
TD1K2,Tổ Đội 1 Không 2,PRODUCTION_ACCESS,"""Tổ Đội 1 Không 2"" (""hau truong"" OR ""behind the scenes"" OR backstage OR ""making of"" OR rehearsal OR ""nhat ky"")",30,True,True,NOT_RUN
TD1K2,Tổ Đội 1 Không 2,INTERVIEW_PRESS,"""Tổ Đội 1 Không 2"" (interview OR ""phong van"" OR ""hop bao"" OR ""le ra mat"")",30,True,True,NOT_RUN
TD1K2,Tổ Đội 1 Không 2,MUSIC_PERFORMANCE,"""Tổ Đội 1 Không 2"" (""official mv"" OR ""music video"" OR ""lyric video"" OR ost OR performance OR ""live stage"" OR ""dance practice"")",30,True,True,NOT_RUN
TD1K2,Tổ Đội 1 Không 2,EXTENDED_DELETED,"""Tổ Đội 1 Không 2"" (uncut OR extended OR ""khong len song"" OR ""deleted scene"")",30,True,True,NOT_RUN
TD1K2,Tổ Đội 1 Không 2,CAST_CHALLENGE,"""Tổ Đội 1 Không 2"" (cast OR ""thu thach"" OR challenge OR game OR vlog)",30,True,True,NOT_RUN
TD1K2,Tổ Đội 1 Không 2,SHORT_FORM,"""Tổ Đội 1 Không 2"" (shorts OR reel OR ""short video"")",30,True,True,NOT_RUN
TD1K2,Tổ Đội 1 Không 2,LIVESTREAM,"""Tổ Đội 1 Không 2"" (livestream OR ""live stream"" OR ""live full"")",30,True,True,NOT_RUN
TD1K2,Tổ Đội 1 Không 2,COMPILATION,"""Tổ Đội 1 Không 2"" (compilation OR ""tong hop"" OR ""tuyen tap"" OR ""top khoanh khac"")",30,True,True,NOT_RUN
TD1K2,Tổ Đội 1 Không 2,COMMUNITY_TRANSFORMATIVE,"""Tổ Đội 1 Không 2"" (remix OR duet OR stitch OR meme OR ""fan edit"" OR fancam OR parody OR cover)",30,True,True,NOT_RUN
BTST,Bậc Thầy Săn Thưởng,CLIP,"""Bậc Thầy Săn Thưởng"" (clip OR ""trich doan"" OR ""phan thi"" OR ""man trinh dien"")",30,True,True,NOT_RUN
BTST,Bậc Thầy Săn Thưởng,HIGHLIGHT,"""Bậc Thầy Săn Thưởng"" (highlight OR ""khoanh khac"" OR ""best moment"")",30,True,True,NOT_RUN
BTST,Bậc Thầy Săn Thưởng,TEASER_PREVIEW,"""Bậc Thầy Săn Thưởng"" (teaser OR trailer OR preview OR ""xem truoc"" OR ""hong tap"" OR ""don xem"")",30,True,True,NOT_RUN
BTST,Bậc Thầy Săn Thưởng,RECAP_COMMENTARY,"""Bậc Thầy Săn Thưởng"" (recap OR ""nhin lai"" OR reaction OR ""binh luan"" OR ""phan tich"")",30,True,True,NOT_RUN
BTST,Bậc Thầy Săn Thưởng,PRODUCTION_ACCESS,"""Bậc Thầy Săn Thưởng"" (""hau truong"" OR ""behind the scenes"" OR backstage OR ""making of"" OR rehearsal OR ""nhat ky"")",30,True,True,NOT_RUN
BTST,Bậc Thầy Săn Thưởng,INTERVIEW_PRESS,"""Bậc Thầy Săn Thưởng"" (interview OR ""phong van"" OR ""hop bao"" OR ""le ra mat"")",30,True,True,NOT_RUN
BTST,Bậc Thầy Săn Thưởng,MUSIC_PERFORMANCE,"""Bậc Thầy Săn Thưởng"" (""official mv"" OR ""music video"" OR ""lyric video"" OR ost OR performance OR ""live stage"" OR ""dance practice"")",30,True,True,NOT_RUN
BTST,Bậc Thầy Săn Thưởng,EXTENDED_DELETED,"""Bậc Thầy Săn Thưởng"" (uncut OR extended OR ""khong len song"" OR ""deleted scene"")",30,True,True,NOT_RUN
BTST,Bậc Thầy Săn Thưởng,CAST_CHALLENGE,"""Bậc Thầy Săn Thưởng"" (cast OR ""thu thach"" OR challenge OR game OR vlog)",30,True,True,NOT_RUN
BTST,Bậc Thầy Săn Thưởng,SHORT_FORM,"""Bậc Thầy Săn Thưởng"" (shorts OR reel OR ""short video"")",30,True,True,NOT_RUN
BTST,Bậc Thầy Săn Thưởng,LIVESTREAM,"""Bậc Thầy Săn Thưởng"" (livestream OR ""live stream"" OR ""live full"")",30,True,True,NOT_RUN
BTST,Bậc Thầy Săn Thưởng,COMPILATION,"""Bậc Thầy Săn Thưởng"" (compilation OR ""tong hop"" OR ""tuyen tap"" OR ""top khoanh khac"")",30,True,True,NOT_RUN
BTST,Bậc Thầy Săn Thưởng,COMMUNITY_TRANSFORMATIVE,"""Bậc Thầy Săn Thưởng"" (remix OR duet OR stitch OR meme OR ""fan edit"" OR fancam OR parody OR cover)",30,True,True,NOT_RUN
HTRR,Hành Trình Rực Rỡ,CLIP,"""Hành Trình Rực Rỡ"" (clip OR ""trich doan"" OR ""phan thi"" OR ""man trinh dien"")",30,True,True,NOT_RUN
HTRR,Hành Trình Rực Rỡ,HIGHLIGHT,"""Hành Trình Rực Rỡ"" (highlight OR ""khoanh khac"" OR ""best moment"")",30,True,True,NOT_RUN
HTRR,Hành Trình Rực Rỡ,TEASER_PREVIEW,"""Hành Trình Rực Rỡ"" (teaser OR trailer OR preview OR ""xem truoc"" OR ""hong tap"" OR ""don xem"")",30,True,True,NOT_RUN
HTRR,Hành Trình Rực Rỡ,RECAP_COMMENTARY,"""Hành Trình Rực Rỡ"" (recap OR ""nhin lai"" OR reaction OR ""binh luan"" OR ""phan tich"")",30,True,True,NOT_RUN
HTRR,Hành Trình Rực Rỡ,PRODUCTION_ACCESS,"""Hành Trình Rực Rỡ"" (""hau truong"" OR ""behind the scenes"" OR backstage OR ""making of"" OR rehearsal OR ""nhat ky"")",30,True,True,NOT_RUN
HTRR,Hành Trình Rực Rỡ,INTERVIEW_PRESS,"""Hành Trình Rực Rỡ"" (interview OR ""phong van"" OR ""hop bao"" OR ""le ra mat"")",30,True,True,NOT_RUN
HTRR,Hành Trình Rực Rỡ,MUSIC_PERFORMANCE,"""Hành Trình Rực Rỡ"" (""official mv"" OR ""music video"" OR ""lyric video"" OR ost OR performance OR ""live stage"" OR ""dance practice"")",30,True,True,NOT_RUN
HTRR,Hành Trình Rực Rỡ,EXTENDED_DELETED,"""Hành Trình Rực Rỡ"" (uncut OR extended OR ""khong len song"" OR ""deleted scene"")",30,True,True,NOT_RUN
HTRR,Hành Trình Rực Rỡ,CAST_CHALLENGE,"""Hành Trình Rực Rỡ"" (cast OR ""thu thach"" OR challenge OR game OR vlog)",30,True,True,NOT_RUN
HTRR,Hành Trình Rực Rỡ,SHORT_FORM,"""Hành Trình Rực Rỡ"" (shorts OR reel OR ""short video"")",30,True,True,NOT_RUN
HTRR,Hành Trình Rực Rỡ,LIVESTREAM,"""Hành Trình Rực Rỡ"" (livestream OR ""live stream"" OR ""live full"")",30,True,True,NOT_RUN
HTRR,Hành Trình Rực Rỡ,COMPILATION,"""Hành Trình Rực Rỡ"" (compilation OR ""tong hop"" OR ""tuyen tap"" OR ""top khoanh khac"")",30,True,True,NOT_RUN
HTRR,Hành Trình Rực Rỡ,COMMUNITY_TRANSFORMATIVE,"""Hành Trình Rực Rỡ"" (remix OR duet OR stitch OR meme OR ""fan edit"" OR fancam OR parody OR cover)",30,True,True,NOT_RUN
VQLG,Về Quê Làm Giàu,CLIP,"""Về Quê Làm Giàu"" (clip OR ""trich doan"" OR ""phan thi"" OR ""man trinh dien"")",30,True,True,NOT_RUN
VQLG,Về Quê Làm Giàu,HIGHLIGHT,"""Về Quê Làm Giàu"" (highlight OR ""khoanh khac"" OR ""best moment"")",30,True,True,NOT_RUN
VQLG,Về Quê Làm Giàu,TEASER_PREVIEW,"""Về Quê Làm Giàu"" (teaser OR trailer OR preview OR ""xem truoc"" OR ""hong tap"" OR ""don xem"")",30,True,True,NOT_RUN
VQLG,Về Quê Làm Giàu,RECAP_COMMENTARY,"""Về Quê Làm Giàu"" (recap OR ""nhin lai"" OR reaction OR ""binh luan"" OR ""phan tich"")",30,True,True,NOT_RUN
VQLG,Về Quê Làm Giàu,PRODUCTION_ACCESS,"""Về Quê Làm Giàu"" (""hau truong"" OR ""behind the scenes"" OR backstage OR ""making of"" OR rehearsal OR ""nhat ky"")",30,True,True,NOT_RUN
VQLG,Về Quê Làm Giàu,INTERVIEW_PRESS,"""Về Quê Làm Giàu"" (interview OR ""phong van"" OR ""hop bao"" OR ""le ra mat"")",30,True,True,NOT_RUN
VQLG,Về Quê Làm Giàu,MUSIC_PERFORMANCE,"""Về Quê Làm Giàu"" (""official mv"" OR ""music video"" OR ""lyric video"" OR ost OR performance OR ""live stage"" OR ""dance practice"")",30,True,True,NOT_RUN
VQLG,Về Quê Làm Giàu,EXTENDED_DELETED,"""Về Quê Làm Giàu"" (uncut OR extended OR ""khong len song"" OR ""deleted scene"")",30,True,True,NOT_RUN
VQLG,Về Quê Làm Giàu,CAST_CHALLENGE,"""Về Quê Làm Giàu"" (cast OR ""thu thach"" OR challenge OR game OR vlog)",30,True,True,NOT_RUN
VQLG,Về Quê Làm Giàu,SHORT_FORM,"""Về Quê Làm Giàu"" (shorts OR reel OR ""short video"")",30,True,True,NOT_RUN
VQLG,Về Quê Làm Giàu,LIVESTREAM,"""Về Quê Làm Giàu"" (livestream OR ""live stream"" OR ""live full"")",30,True,True,NOT_RUN
VQLG,Về Quê Làm Giàu,COMPILATION,"""Về Quê Làm Giàu"" (compilation OR ""tong hop"" OR ""tuyen tap"" OR ""top khoanh khac"")",30,True,True,NOT_RUN
VQLG,Về Quê Làm Giàu,COMMUNITY_TRANSFORMATIVE,"""Về Quê Làm Giàu"" (remix OR duet OR stitch OR meme OR ""fan edit"" OR fancam OR parody OR cover)",30,True,True,NOT_RUN
BOMD,Bố Ơi! Mình Đi Đâu Thế?,CLIP,"""Bố Ơi! Mình Đi Đâu Thế?"" (clip OR ""trich doan"" OR ""phan thi"" OR ""man trinh dien"")",30,True,True,NOT_RUN
BOMD,Bố Ơi! Mình Đi Đâu Thế?,HIGHLIGHT,"""Bố Ơi! Mình Đi Đâu Thế?"" (highlight OR ""khoanh khac"" OR ""best moment"")",30,True,True,NOT_RUN
